Philippines6666,PHI,6666,6666,6666,6666,6666,6666
Philippines9735,PHI,9735,9735,9735,9735,9735,9735
Philippines8940,PHI,8940,8940,8940,8940,8940,8940
Philippines749,PHI,749,749,749,749,749,749
Philippines8172,PHI,8172,8172,8172,8172,8172,8172
Philippines6653,PHI,6653,6653,6653,6653,6653,6653
Philippines6820,PHI,6820,6820,6820,6820,6820,6820
Philippines1862,PHI,1862,1862,1862,1862,1862,1862
Philippines890,PHI,890,890,890,890,890,890
Philippines697,PHI,697,697,697,697,697,697
Philippines3192,PHI,3192,3192,3192,3192,3192,3192
Philippines2907,PHI,2907,2907,2907,2907,2907,2907
Philippines5296,PHI,5296,5296,5296,5296,5296,5296
Philippines3333,PHI,3333,3333,3333,3333,3333,3333
Philippines5299,PHI,5299,5299,5299,5299,5299,5299
Philippines2290,PHI,2290,2290,2290,2290,2290,2290
Philippines6601,PHI,6601,6601,6601,6601,6601,6601
Philippines110,PHI,110,110,110,110,110,110
Philippines1809,PHI,1809,1809,1809,1809,1809,1809
Philippines4286,PHI,4286,4286,4286,4286,4286,4286
Philippines3556,PHI,3556,3556,3556,3556,3556,3556
Philippines1505,PHI,1505,1505,1505,1505,1505,1505
Philippines6574,PHI,6574,6574,6574,6574,6574,6574
Philippines8036,PHI,8036,8036,8036,8036,8036,8036
Philippines7487,PHI,7487,7487,7487,7487,7487,7487
Philippines8337,PHI,8337,8337,8337,8337,8337,8337
Philippines9657,PHI,9657,9657,9657,9657,9657,9657
Philippines5770,PHI,5770,5770,5770,5770,5770,5770
Philippines3825,PHI,3825,3825,3825,3825,3825,3825
Philippines3312,PHI,3312,3312,3312,3312,3312,3312
Philippines3675,PHI,3675,3675,3675,3675,3675,3675
Philippines8282,PHI,8282,8282,8282,8282,8282,8282
Philippines3400,PHI,3400,3400,3400,3400,3400,3400
Philippines3184,PHI,3184,3184,3184,3184,3184,3184
Philippines5397,PHI,5397,5397,5397,5397,5397,5397
Philippines7205,PHI,7205,7205,7205,7205,7205,7205
Philippines1872,PHI,1872,1872,1872,1872,1872,1872
Philippines2034,PHI,2034,2034,2034,2034,2034,2034
Philippines9418,PHI,9418,9418,9418,9418,9418,9418
Philippines7509,PHI,7509,7509,7509,7509,7509,7509
Philippines6577,PHI,6577,6577,6577,6577,6577,6577
Philippines7612,PHI,7612,7612,7612,7612,7612,7612
Philippines8091,PHI,8091,8091,8091,8091,8091,8091
Philippines9096,PHI,9096,9096,9096,9096,9096,9096
Philippines4068,PHI,4068,4068,4068,4068,4068,4068
Philippines5106,PHI,5106,5106,5106,5106,5106,5106
Philippines9492,PHI,9492,9492,9492,9492,9492,9492
Philippines9510,PHI,9510,9510,9510,9510,9510,9510
Philippines7313,PHI,7313,7313,7313,7313,7313,7313
Philippines7488,PHI,7488,7488,7488,7488,7488,7488
Philippines9861,PHI,9861,9861,9861,9861,9861,9861
Philippines9798,PHI,9798,9798,9798,9798,9798,9798
Philippines9612,PHI,9612,9612,9612,9612,9612,9612
Philippines6413,PHI,6413,6413,6413,6413,6413,6413
Philippines8857,PHI,8857,8857,8857,8857,8857,8857
Philippines4502,PHI,4502,4502,4502,4502,4502,4502
Philippines3818,PHI,3818,3818,3818,3818,3818,3818
Philippines5005,PHI,5005,5005,5005,5005,5005,5005
Philippines4419,PHI,4419,4419,4419,4419,4419,4419
Philippines417,PHI,417,417,417,417,417,417
Philippines9374,PHI,9374,9374,9374,9374,9374,9374
Philippines807,PHI,807,807,807,807,807,807
Philippines1447,PHI,1447,1447,1447,1447,1447,1447
Philippines1383,PHI,1383,1383,1383,1383,1383,1383
Philippines2752,PHI,2752,2752,2752,2752,2752,2752
Philippines1801,PHI,1801,1801,1801,1801,1801,1801
Philippines7588,PHI,7588,7588,7588,7588,7588,7588
Philippines7172,PHI,7172,7172,7172,7172,7172,7172
Philippines6117,PHI,6117,6117,6117,6117,6117,6117
Philippines3747,PHI,3747,3747,3747,3747,3747,3747
Philippines6541,PHI,6541,6541,6541,6541,6541,6541
Philippines3902,PHI,3902,3902,3902,3902,3902,3902
Philippines681,PHI,681,681,681,681,681,681
Philippines7676,PHI,7676,7676,7676,7676,7676,7676
Philippines7613,PHI,7613,7613,7613,7613,7613,7613
Philippines8135,PHI,8135,8135,8135,8135,8135,8135
Philippines5461,PHI,5461,5461,5461,5461,5461,5461
Philippines8757,PHI,8757,8757,8757,8757,8757,8757
Philippines8264,PHI,8264,8264,8264,8264,8264,8264
Philippines7696,PHI,7696,7696,7696,7696,7696,7696
Philippines1021,PHI,1021,1021,1021,1021,1021,1021
Philippines5848,PHI,5848,5848,5848,5848,5848,5848
Philippines2214,PHI,2214,2214,2214,2214,2214,2214
Philippines7641,PHI,7641,7641,7641,7641,7641,7641
Philippines3579,PHI,3579,3579,3579,3579,3579,3579
Philippines4930,PHI,4930,4930,4930,4930,4930,4930
Philippines992,PHI,992,992,992,992,992,992
Philippines1068,PHI,1068,1068,1068,1068,1068,1068
Philippines728,PHI,728,728,728,728,728,728
Philippines8093,PHI,8093,8093,8093,8093,8093,8093
Philippines3356,PHI,3356,3356,3356,3356,3356,3356
Philippines4505,PHI,4505,4505,4505,4505,4505,4505
Philippines2100,PHI,2100,2100,2100,2100,2100,2100
Philippines9376,PHI,9376,9376,9376,9376,9376,9376
Philippines3458,PHI,3458,3458,3458,3458,3458,3458
Philippines5912,PHI,5912,5912,5912,5912,5912,5912
Philippines3614,PHI,3614,3614,3614,3614,3614,3614
Philippines4963,PHI,4963,4963,4963,4963,4963,4963
Philippines2104,PHI,2104,2104,2104,2104,2104,2104
Philippines2098,PHI,2098,2098,2098,2098,2098,2098
Philippines3993,PHI,3993,3993,3993,3993,3993,3993
Philippines5093,PHI,5093,5093,5093,5093,5093,5093
Philippines802,PHI,802,802,802,802,802,802
Philippines8590,PHI,8590,8590,8590,8590,8590,8590
Philippines2510,PHI,2510,2510,2510,2510,2510,2510
Philippines4106,PHI,4106,4106,4106,4106,4106,4106
Philippines981,PHI,981,981,981,981,981,981
Philippines1344,PHI,1344,1344,1344,1344,1344,1344
Philippines1611,PHI,1611,1611,1611,1611,1611,1611
Philippines1813,PHI,1813,1813,1813,1813,1813,1813
Philippines7464,PHI,7464,7464,7464,7464,7464,7464
Philippines5467,PHI,5467,5467,5467,5467,5467,5467
Philippines5090,PHI,5090,5090,5090,5090,5090,5090
Philippines6865,PHI,6865,6865,6865,6865,6865,6865
Philippines9988,PHI,9988,9988,9988,9988,9988,9988
Philippines4452,PHI,4452,4452,4452,4452,4452,4452
Philippines2375,PHI,2375,2375,2375,2375,2375,2375
Philippines937,PHI,937,937,937,937,937,937
Philippines7105,PHI,7105,7105,7105,7105,7105,7105
Philippines1614,PHI,1614,1614,1614,1614,1614,1614
Philippines9172,PHI,9172,9172,9172,9172,9172,9172
Philippines5626,PHI,5626,5626,5626,5626,5626,5626
Philippines2845,PHI,2845,2845,2845,2845,2845,2845
Philippines6,PHI,6,6,6,6,6,6
Philippines4554,PHI,4554,4554,4554,4554,4554,4554
Philippines7650,PHI,7650,7650,7650,7650,7650,7650
Philippines429,PHI,429,429,429,429,429,429
Philippines8251,PHI,8251,8251,8251,8251,8251,8251
Philippines4690,PHI,4690,4690,4690,4690,4690,4690
Philippines7627,PHI,7627,7627,7627,7627,7627,7627
Philippines3351,PHI,3351,3351,3351,3351,3351,3351
Philippines9672,PHI,9672,9672,9672,9672,9672,9672
Philippines8856,PHI,8856,8856,8856,8856,8856,8856
Philippines1414,PHI,1414,1414,1414,1414,1414,1414
Philippines3100,PHI,3100,3100,3100,3100,3100,3100
Philippines8597,PHI,8597,8597,8597,8597,8597,8597
Philippines365,PHI,365,365,365,365,365,365
Philippines6284,PHI,6284,6284,6284,6284,6284,6284
Philippines2436,PHI,2436,2436,2436,2436,2436,2436
Philippines840,PHI,840,840,840,840,840,840
Philippines7173,PHI,7173,7173,7173,7173,7173,7173
Philippines5867,PHI,5867,5867,5867,5867,5867,5867
Philippines9497,PHI,9497,9497,9497,9497,9497,9497
Philippines9498,PHI,9498,9498,9498,9498,9498,9498
Philippines5065,PHI,5065,5065,5065,5065,5065,5065
Philippines9296,PHI,9296,9296,9296,9296,9296,9296
Philippines9220,PHI,9220,9220,9220,9220,9220,9220
Philippines2310,PHI,2310,2310,2310,2310,2310,2310
Philippines5750,PHI,5750,5750,5750,5750,5750,5750
Philippines1202,PHI,1202,1202,1202,1202,1202,1202
Philippines740,PHI,740,740,740,740,740,740
Philippines6774,PHI,6774,6774,6774,6774,6774,6774
Philippines4168,PHI,4168,4168,4168,4168,4168,4168
Philippines5945,PHI,5945,5945,5945,5945,5945,5945
Philippines1429,PHI,1429,1429,1429,1429,1429,1429
Philippines4393,PHI,4393,4393,4393,4393,4393,4393
Philippines8140,PHI,8140,8140,8140,8140,8140,8140
Philippines7507,PHI,7507,7507,7507,7507,7507,7507
Philippines6207,PHI,6207,6207,6207,6207,6207,6207
Philippines644,PHI,644,644,644,644,644,644
Philippines4545,PHI,4545,4545,4545,4545,4545,4545
Philippines5220,PHI,5220,5220,5220,5220,5220,5220
Philippines7285,PHI,7285,7285,7285,7285,7285,7285
Philippines4948,PHI,4948,4948,4948,4948,4948,4948
Philippines4023,PHI,4023,4023,4023,4023,4023,4023
Philippines4367,PHI,4367,4367,4367,4367,4367,4367
Philippines7744,PHI,7744,7744,7744,7744,7744,7744
Philippines4582,PHI,4582,4582,4582,4582,4582,4582
Philippines2102,PHI,2102,2102,2102,2102,2102,2102
Philippines5531,PHI,5531,5531,5531,5531,5531,5531
Philippines2686,PHI,2686,2686,2686,2686,2686,2686
Philippines8181,PHI,8181,8181,8181,8181,8181,8181
Philippines1903,PHI,1903,1903,1903,1903,1903,1903
Philippines998,PHI,998,998,998,998,998,998
Philippines8805,PHI,8805,8805,8805,8805,8805,8805
Philippines4803,PHI,4803,4803,4803,4803,4803,4803
Philippines1640,PHI,1640,1640,1640,1640,1640,1640
Philippines1316,PHI,1316,1316,1316,1316,1316,1316
Philippines2923,PHI,2923,2923,2923,2923,2923,2923
Philippines3558,PHI,3558,3558,3558,3558,3558,3558
Philippines5445,PHI,5445,5445,5445,5445,5445,5445
Philippines8363,PHI,8363,8363,8363,8363,8363,8363
Philippines4412,PHI,4412,4412,4412,4412,4412,4412
Philippines6143,PHI,6143,6143,6143,6143,6143,6143
Philippines8747,PHI,8747,8747,8747,8747,8747,8747
Philippines9575,PHI,9575,9575,9575,9575,9575,9575
Philippines327,PHI,327,327,327,327,327,327
Philippines1159,PHI,1159,1159,1159,1159,1159,1159
Philippines1703,PHI,1703,1703,1703,1703,1703,1703
Philippines1236,PHI,1236,1236,1236,1236,1236,1236
Philippines6009,PHI,6009,6009,6009,6009,6009,6009
Philippines6700,PHI,6700,6700,6700,6700,6700,6700
Philippines3672,PHI,3672,3672,3672,3672,3672,3672
Philippines5873,PHI,5873,5873,5873,5873,5873,5873
Philippines5053,PHI,5053,5053,5053,5053,5053,5053
Philippines9316,PHI,9316,9316,9316,9316,9316,9316
Philippines6989,PHI,6989,6989,6989,6989,6989,6989
Philippines3106,PHI,3106,3106,3106,3106,3106,3106
Philippines351,PHI,351,351,351,351,351,351
Philippines7626,PHI,7626,7626,7626,7626,7626,7626
Philippines3527,PHI,3527,3527,3527,3527,3527,3527
Philippines668,PHI,668,668,668,668,668,668
Philippines4340,PHI,4340,4340,4340,4340,4340,4340
Philippines1744,PHI,1744,1744,1744,1744,1744,1744
Philippines6109,PHI,6109,6109,6109,6109,6109,6109
Philippines1804,PHI,1804,1804,1804,1804,1804,1804
Philippines4309,PHI,4309,4309,4309,4309,4309,4309
Philippines6020,PHI,6020,6020,6020,6020,6020,6020
Philippines6017,PHI,6017,6017,6017,6017,6017,6017
Philippines6276,PHI,6276,6276,6276,6276,6276,6276
Philippines3390,PHI,3390,3390,3390,3390,3390,3390
Philippines4713,PHI,4713,4713,4713,4713,4713,4713
Philippines4471,PHI,4471,4471,4471,4471,4471,4471
Philippines3142,PHI,3142,3142,3142,3142,3142,3142
Philippines1262,PHI,1262,1262,1262,1262,1262,1262
Philippines7114,PHI,7114,7114,7114,7114,7114,7114
Philippines2583,PHI,2583,2583,2583,2583,2583,2583
Philippines1694,PHI,1694,1694,1694,1694,1694,1694
Philippines6426,PHI,6426,6426,6426,6426,6426,6426
Philippines5147,PHI,5147,5147,5147,5147,5147,5147
Philippines3962,PHI,3962,3962,3962,3962,3962,3962
Philippines6966,PHI,6966,6966,6966,6966,6966,6966
Philippines7407,PHI,7407,7407,7407,7407,7407,7407
Philippines5860,PHI,5860,5860,5860,5860,5860,5860
Philippines3091,PHI,3091,3091,3091,3091,3091,3091
Philippines2169,PHI,2169,2169,2169,2169,2169,2169
Philippines5859,PHI,5859,5859,5859,5859,5859,5859
Philippines7282,PHI,7282,7282,7282,7282,7282,7282
Philippines2674,PHI,2674,2674,2674,2674,2674,2674
Philippines6288,PHI,6288,6288,6288,6288,6288,6288
Philippines7948,PHI,7948,7948,7948,7948,7948,7948
Philippines4392,PHI,4392,4392,4392,4392,4392,4392
Philippines1097,PHI,1097,1097,1097,1097,1097,1097
Philippines2451,PHI,2451,2451,2451,2451,2451,2451
Philippines9328,PHI,9328,9328,9328,9328,9328,9328
Philippines7533,PHI,7533,7533,7533,7533,7533,7533
Philippines9279,PHI,9279,9279,9279,9279,9279,9279
Philippines3449,PHI,3449,3449,3449,3449,3449,3449
Philippines7499,PHI,7499,7499,7499,7499,7499,7499
Philippines5929,PHI,5929,5929,5929,5929,5929,5929
Philippines3254,PHI,3254,3254,3254,3254,3254,3254
Philippines2264,PHI,2264,2264,2264,2264,2264,2264
Philippines7195,PHI,7195,7195,7195,7195,7195,7195
Philippines3942,PHI,3942,3942,3942,3942,3942,3942
Philippines4990,PHI,4990,4990,4990,4990,4990,4990
Philippines4326,PHI,4326,4326,4326,4326,4326,4326
Philippines5116,PHI,5116,5116,5116,5116,5116,5116
Philippines5515,PHI,5515,5515,5515,5515,5515,5515
Philippines2788,PHI,2788,2788,2788,2788,2788,2788
Philippines1723,PHI,1723,1723,1723,1723,1723,1723
Philippines4146,PHI,4146,4146,4146,4146,4146,4146
Philippines8717,PHI,8717,8717,8717,8717,8717,8717
Philippines8148,PHI,8148,8148,8148,8148,8148,8148
Philippines5937,PHI,5937,5937,5937,5937,5937,5937
Philippines7437,PHI,7437,7437,7437,7437,7437,7437
Philippines4740,PHI,4740,4740,4740,4740,4740,4740
Philippines487,PHI,487,487,487,487,487,487
Philippines2477,PHI,2477,2477,2477,2477,2477,2477
Philippines9867,PHI,9867,9867,9867,9867,9867,9867
Philippines8773,PHI,8773,8773,8773,8773,8773,8773
Philippines6008,PHI,6008,6008,6008,6008,6008,6008
Philippines4271,PHI,4271,4271,4271,4271,4271,4271
Philippines4804,PHI,4804,4804,4804,4804,4804,4804
Philippines3871,PHI,3871,3871,3871,3871,3871,3871
Philippines5413,PHI,5413,5413,5413,5413,5413,5413
Philippines2230,PHI,2230,2230,2230,2230,2230,2230
Philippines6730,PHI,6730,6730,6730,6730,6730,6730
Philippines6306,PHI,6306,6306,6306,6306,6306,6306
Philippines673,PHI,673,673,673,673,673,673
Philippines3484,PHI,3484,3484,3484,3484,3484,3484
Philippines5603,PHI,5603,5603,5603,5603,5603,5603
Philippines321,PHI,321,321,321,321,321,321
Philippines1142,PHI,1142,1142,1142,1142,1142,1142
Philippines7933,PHI,7933,7933,7933,7933,7933,7933
Philippines6075,PHI,6075,6075,6075,6075,6075,6075
Philippines1343,PHI,1343,1343,1343,1343,1343,1343
Philippines6685,PHI,6685,6685,6685,6685,6685,6685
Philippines6583,PHI,6583,6583,6583,6583,6583,6583
Philippines125,PHI,125,125,125,125,125,125
Philippines9094,PHI,9094,9094,9094,9094,9094,9094
Philippines976,PHI,976,976,976,976,976,976
Philippines2598,PHI,2598,2598,2598,2598,2598,2598
Philippines5393,PHI,5393,5393,5393,5393,5393,5393
Philippines7286,PHI,7286,7286,7286,7286,7286,7286
Philippines1597,PHI,1597,1597,1597,1597,1597,1597
Philippines7884,PHI,7884,7884,7884,7884,7884,7884
Philippines6655,PHI,6655,6655,6655,6655,6655,6655
Philippines3244,PHI,3244,3244,3244,3244,3244,3244
Philippines7468,PHI,7468,7468,7468,7468,7468,7468
Philippines2,PHI,2,2,2,2,2,2
Philippines889,PHI,889,889,889,889,889,889
Philippines8139,PHI,8139,8139,8139,8139,8139,8139
Philippines9201,PHI,9201,9201,9201,9201,9201,9201
Philippines1960,PHI,1960,1960,1960,1960,1960,1960
Philippines1667,PHI,1667,1667,1667,1667,1667,1667
Philippines1847,PHI,1847,1847,1847,1847,1847,1847
Philippines6590,PHI,6590,6590,6590,6590,6590,6590
Philippines4034,PHI,4034,4034,4034,4034,4034,4034
Philippines6870,PHI,6870,6870,6870,6870,6870,6870
Philippines5163,PHI,5163,5163,5163,5163,5163,5163
Philippines9626,PHI,9626,9626,9626,9626,9626,9626
Philippines5276,PHI,5276,5276,5276,5276,5276,5276
Philippines838,PHI,838,838,838,838,838,838
Philippines7815,PHI,7815,7815,7815,7815,7815,7815
Philippines6753,PHI,6753,6753,6753,6753,6753,6753
Philippines5790,PHI,5790,5790,5790,5790,5790,5790
Philippines5359,PHI,5359,5359,5359,5359,5359,5359
Philippines4166,PHI,4166,4166,4166,4166,4166,4166
Philippines1921,PHI,1921,1921,1921,1921,1921,1921
Philippines2567,PHI,2567,2567,2567,2567,2567,2567
Philippines6283,PHI,6283,6283,6283,6283,6283,6283
Philippines927,PHI,927,927,927,927,927,927
Philippines5966,PHI,5966,5966,5966,5966,5966,5966
Philippines133,PHI,133,133,133,133,133,133
Philippines3677,PHI,3677,3677,3677,3677,3677,3677
Philippines2445,PHI,2445,2445,2445,2445,2445,2445
Philippines4248,PHI,4248,4248,4248,4248,4248,4248
Philippines8582,PHI,8582,8582,8582,8582,8582,8582
Philippines7340,PHI,7340,7340,7340,7340,7340,7340
Philippines5580,PHI,5580,5580,5580,5580,5580,5580
Philippines3737,PHI,3737,3737,3737,3737,3737,3737
Philippines6060,PHI,6060,6060,6060,6060,6060,6060
Philippines4212,PHI,4212,4212,4212,4212,4212,4212
Philippines1940,PHI,1940,1940,1940,1940,1940,1940
Philippines5639,PHI,5639,5639,5639,5639,5639,5639
Philippines553,PHI,553,553,553,553,553,553
Philippines1479,PHI,1479,1479,1479,1479,1479,1479
Philippines8476,PHI,8476,8476,8476,8476,8476,8476
Philippines3878,PHI,3878,3878,3878,3878,3878,3878
Philippines3037,PHI,3037,3037,3037,3037,3037,3037
Philippines3785,PHI,3785,3785,3785,3785,3785,3785
Philippines5136,PHI,5136,5136,5136,5136,5136,5136
Philippines6586,PHI,6586,6586,6586,6586,6586,6586
Philippines9962,PHI,9962,9962,9962,9962,9962,9962
Philippines1198,PHI,1198,1198,1198,1198,1198,1198
Philippines2457,PHI,2457,2457,2457,2457,2457,2457
Philippines4450,PHI,4450,4450,4450,4450,4450,4450
Philippines8511,PHI,8511,8511,8511,8511,8511,8511
Philippines7997,PHI,7997,7997,7997,7997,7997,7997
Philippines3117,PHI,3117,3117,3117,3117,3117,3117
Philippines7493,PHI,7493,7493,7493,7493,7493,7493
Philippines8712,PHI,8712,8712,8712,8712,8712,8712
Philippines4519,PHI,4519,4519,4519,4519,4519,4519
Philippines6091,PHI,6091,6091,6091,6091,6091,6091
Philippines481,PHI,481,481,481,481,481,481
Philippines9435,PHI,9435,9435,9435,9435,9435,9435
Philippines9885,PHI,9885,9885,9885,9885,9885,9885
Philippines4731,PHI,4731,4731,4731,4731,4731,4731
Philippines2967,PHI,2967,2967,2967,2967,2967,2967
Philippines8431,PHI,8431,8431,8431,8431,8431,8431
Philippines7864,PHI,7864,7864,7864,7864,7864,7864
Philippines8246,PHI,8246,8246,8246,8246,8246,8246
Philippines1034,PHI,1034,1034,1034,1034,1034,1034
Philippines6469,PHI,6469,6469,6469,6469,6469,6469
Philippines9967,PHI,9967,9967,9967,9967,9967,9967
Philippines3995,PHI,3995,3995,3995,3995,3995,3995
Philippines9799,PHI,9799,9799,9799,9799,9799,9799
Philippines3027,PHI,3027,3027,3027,3027,3027,3027
Philippines6195,PHI,6195,6195,6195,6195,6195,6195
Philippines4606,PHI,4606,4606,4606,4606,4606,4606
Philippines4816,PHI,4816,4816,4816,4816,4816,4816
Philippines7049,PHI,7049,7049,7049,7049,7049,7049
Philippines9433,PHI,9433,9433,9433,9433,9433,9433
Philippines2305,PHI,2305,2305,2305,2305,2305,2305
Philippines8759,PHI,8759,8759,8759,8759,8759,8759
Philippines632,PHI,632,632,632,632,632,632
Philippines7574,PHI,7574,7574,7574,7574,7574,7574
Philippines396,PHI,396,396,396,396,396,396
Philippines6242,PHI,6242,6242,6242,6242,6242,6242
Philippines5942,PHI,5942,5942,5942,5942,5942,5942
Philippines3506,PHI,3506,3506,3506,3506,3506,3506
Philippines5652,PHI,5652,5652,5652,5652,5652,5652
Philippines4617,PHI,4617,4617,4617,4617,4617,4617
Philippines7235,PHI,7235,7235,7235,7235,7235,7235
Philippines2912,PHI,2912,2912,2912,2912,2912,2912
Philippines8741,PHI,8741,8741,8741,8741,8741,8741
Philippines5323,PHI,5323,5323,5323,5323,5323,5323
Philippines6890,PHI,6890,6890,6890,6890,6890,6890
Philippines6634,PHI,6634,6634,6634,6634,6634,6634
Philippines6868,PHI,6868,6868,6868,6868,6868,6868
Philippines8263,PHI,8263,8263,8263,8263,8263,8263
Philippines8750,PHI,8750,8750,8750,8750,8750,8750
Philippines6991,PHI,6991,6991,6991,6991,6991,6991
Philippines6969,PHI,6969,6969,6969,6969,6969,6969
Philippines9103,PHI,9103,9103,9103,9103,9103,9103
Philippines1749,PHI,1749,1749,1749,1749,1749,1749
Philippines8869,PHI,8869,8869,8869,8869,8869,8869
Philippines875,PHI,875,875,875,875,875,875
Philippines8059,PHI,8059,8059,8059,8059,8059,8059
Philippines8407,PHI,8407,8407,8407,8407,8407,8407
Philippines9121,PHI,9121,9121,9121,9121,9121,9121
Philippines1210,PHI,1210,1210,1210,1210,1210,1210
Philippines1185,PHI,1185,1185,1185,1185,1185,1185
Philippines280,PHI,280,280,280,280,280,280
Philippines1651,PHI,1651,1651,1651,1651,1651,1651
Philippines7305,PHI,7305,7305,7305,7305,7305,7305
Philippines473,PHI,473,473,473,473,473,473
Philippines1641,PHI,1641,1641,1641,1641,1641,1641
Philippines4050,PHI,4050,4050,4050,4050,4050,4050
Philippines6749,PHI,6749,6749,6749,6749,6749,6749
Philippines9746,PHI,9746,9746,9746,9746,9746,9746
Philippines7915,PHI,7915,7915,7915,7915,7915,7915
Philippines4020,PHI,4020,4020,4020,4020,4020,4020
Philippines7823,PHI,7823,7823,7823,7823,7823,7823
Philippines3063,PHI,3063,3063,3063,3063,3063,3063
Philippines5919,PHI,5919,5919,5919,5919,5919,5919
Philippines8271,PHI,8271,8271,8271,8271,8271,8271
Philippines70,PHI,70,70,70,70,70,70
Philippines8158,PHI,8158,8158,8158,8158,8158,8158
Philippines7763,PHI,7763,7763,7763,7763,7763,7763
Philippines4489,PHI,4489,4489,4489,4489,4489,4489
Philippines4405,PHI,4405,4405,4405,4405,4405,4405
Philippines551,PHI,551,551,551,551,551,551
Philippines1246,PHI,1246,1246,1246,1246,1246,1246
Philippines5570,PHI,5570,5570,5570,5570,5570,5570
Philippines6815,PHI,6815,6815,6815,6815,6815,6815
Philippines5610,PHI,5610,5610,5610,5610,5610,5610
Philippines9340,PHI,9340,9340,9340,9340,9340,9340
Philippines9478,PHI,9478,9478,9478,9478,9478,9478
Philippines8849,PHI,8849,8849,8849,8849,8849,8849
Philippines9652,PHI,9652,9652,9652,9652,9652,9652
Philippines8981,PHI,8981,8981,8981,8981,8981,8981
Philippines3913,PHI,3913,3913,3913,3913,3913,3913
Philippines3424,PHI,3424,3424,3424,3424,3424,3424
Philippines2501,PHI,2501,2501,2501,2501,2501,2501
Philippines115,PHI,115,115,115,115,115,115
Philippines7385,PHI,7385,7385,7385,7385,7385,7385
Philippines343,PHI,343,343,343,343,343,343
Philippines7389,PHI,7389,7389,7389,7389,7389,7389
Philippines5345,PHI,5345,5345,5345,5345,5345,5345
Philippines4774,PHI,4774,4774,4774,4774,4774,4774
Philippines530,PHI,530,530,530,530,530,530
Philippines3705,PHI,3705,3705,3705,3705,3705,3705
Philippines7226,PHI,7226,7226,7226,7226,7226,7226
Philippines1268,PHI,1268,1268,1268,1268,1268,1268
Philippines391,PHI,391,391,391,391,391,391
Philippines5787,PHI,5787,5787,5787,5787,5787,5787
Philippines9681,PHI,9681,9681,9681,9681,9681,9681
Philippines3840,PHI,3840,3840,3840,3840,3840,3840
Philippines6376,PHI,6376,6376,6376,6376,6376,6376
Philippines9036,PHI,9036,9036,9036,9036,9036,9036
Philippines237,PHI,237,237,237,237,237,237
Philippines9895,PHI,9895,9895,9895,9895,9895,9895
Philippines9738,PHI,9738,9738,9738,9738,9738,9738
Philippines7598,PHI,7598,7598,7598,7598,7598,7598
Philippines2756,PHI,2756,2756,2756,2756,2756,2756
Philippines519,PHI,519,519,519,519,519,519
Philippines8068,PHI,8068,8068,8068,8068,8068,8068
Philippines4931,PHI,4931,4931,4931,4931,4931,4931
Philippines2632,PHI,2632,2632,2632,2632,2632,2632
Philippines2353,PHI,2353,2353,2353,2353,2353,2353
Philippines3727,PHI,3727,3727,3727,3727,3727,3727
Philippines8166,PHI,8166,8166,8166,8166,8166,8166
Philippines7232,PHI,7232,7232,7232,7232,7232,7232
Philippines9813,PHI,9813,9813,9813,9813,9813,9813
Philippines2519,PHI,2519,2519,2519,2519,2519,2519
Philippines5352,PHI,5352,5352,5352,5352,5352,5352
Philippines2559,PHI,2559,2559,2559,2559,2559,2559
Philippines5372,PHI,5372,5372,5372,5372,5372,5372
Philippines6739,PHI,6739,6739,6739,6739,6739,6739
Philippines6465,PHI,6465,6465,6465,6465,6465,6465
Philippines1596,PHI,1596,1596,1596,1596,1596,1596
Philippines8162,PHI,8162,8162,8162,8162,8162,8162
Philippines4078,PHI,4078,4078,4078,4078,4078,4078
Philippines5214,PHI,5214,5214,5214,5214,5214,5214
Philippines5475,PHI,5475,5475,5475,5475,5475,5475
Philippines4981,PHI,4981,4981,4981,4981,4981,4981
Philippines1991,PHI,1991,1991,1991,1991,1991,1991
Philippines6270,PHI,6270,6270,6270,6270,6270,6270
Philippines6439,PHI,6439,6439,6439,6439,6439,6439
Philippines8806,PHI,8806,8806,8806,8806,8806,8806
Philippines3998,PHI,3998,3998,3998,3998,3998,3998
Philippines1958,PHI,1958,1958,1958,1958,1958,1958
Philippines4734,PHI,4734,4734,4734,4734,4734,4734
Philippines2877,PHI,2877,2877,2877,2877,2877,2877
Philippines9640,PHI,9640,9640,9640,9640,9640,9640
Philippines8284,PHI,8284,8284,8284,8284,8284,8284
Philippines3839,PHI,3839,3839,3839,3839,3839,3839
Philippines1733,PHI,1733,1733,1733,1733,1733,1733
Philippines2251,PHI,2251,2251,2251,2251,2251,2251
Philippines8269,PHI,8269,8269,8269,8269,8269,8269
Philippines2225,PHI,2225,2225,2225,2225,2225,2225
Philippines6032,PHI,6032,6032,6032,6032,6032,6032
Philippines5075,PHI,5075,5075,5075,5075,5075,5075
Philippines8675,PHI,8675,8675,8675,8675,8675,8675
Philippines926,PHI,926,926,926,926,926,926
Philippines1652,PHI,1652,1652,1652,1652,1652,1652
Philippines1942,PHI,1942,1942,1942,1942,1942,1942
Philippines8452,PHI,8452,8452,8452,8452,8452,8452
Philippines1456,PHI,1456,1456,1456,1456,1456,1456
Philippines2259,PHI,2259,2259,2259,2259,2259,2259
Philippines5076,PHI,5076,5076,5076,5076,5076,5076
Philippines5371,PHI,5371,5371,5371,5371,5371,5371
Philippines1518,PHI,1518,1518,1518,1518,1518,1518
